"id","code","name"
"707",206014008242009152,"Bastoncini di filetto di merluzzo"
"708",206017011182020096,"Merluzzo pescato impanato"
"709",206017011802010624,"Filetto di salmone impanato"
"710",206027008841015488,"Paella extra"
"711",206027010582007680,"Paella extra"
"712",206027010961003200,"Paella"
"713",206214000083,"Bran Flakes"
"714",2.08000070061804e+22,"Cioccolata al latte"
"715",2081128,"san benedetto"
"716",209292014690,"doony’s chocolat decongele"
"717",209464497665,"Sesambar"
"718",2100371,"Colomba"
"719",210871379802,"Uova della Val di Zoldo"
"720",211139171756,"Zuppa ceci e lenticchie nere"
"721",211168091599,"Vellutata zucca e carota"
"722",211168157738,"Bietoline tricolore"
"723",211169052520,"Vellutata di legumi ai 5 cereali"
"724",211169057693,"Tris di verdi delizie pastellate"
"725",211169092083,"Vellutata di verdure"
"726",211169152848,"Ribollita"
"727",211190057501,"Pronto minestrone"
"728",211197726981,"Caffe"
"729",211642200165,"Pistacchio cream"
"730",211642200349,"Confettura extra"
"731",211642200356,"Marmellata limone e zenzero"
"732",211642200363,"Confettura extra Gelsi neri"
"733",211642200400,"Confettura pesca"
"734",211642200547,"Confettura extra"
"735",211642200745,"Cioccolato di modica"
"736",211642200776,"Cioccolato di Modica"
"737",211642200790,"Cioccolato di modica igp 70%"
"738",211642200813,"Cioccolato di Modica IGP Ficodindia"
"739",211642200820,"Cioccolato di modica igp"
"740",211805002414,"Fesa di tacchino"
"741",212005030870,"Gallette di farro da acricotura biologica"
"742",212020019881,"Esmeraldas"
"743",212121019100,"Gibraltar"
"744",212121777161,"formaggini"
"745",2121758,"Gallette grano Kamut bio"
"746",2122007,"Colomba cheesecake fragola"
"747",212225,"Ottombrini"
"748",3117750,"Mascarpone cremoso"
"749",311917209654,"Whey Protein"
"750",3129166,"biscotti gocce di cioccolato"
"751",3130633,"Giringiro"
"752",313407524698,"Organic large oat flakes"
"753",313739170082,"La sorbetteria limone"
"754",313739170228,"Gelato fantastico"
"755",313769090619,"Coppa caffè"
"756",313769150535,"Tartufo al Pistacchio"
"757",313769150740,"Tartufo bianco"
"758",313769151501,"Tartufo bianco"
"759",313769170007,"Tartufo al cacao"
"760",3143872,"Latte"
"761",3158562,"100 albume pro 13g"
"762",3161607,"Md406798@gmail.cOm"
"763",3173640,"La pastina"
"764",3184479,"Bonduelle coccole"
"765",3195933,"Vino rosso"
"766",3201541,"Olive taggiasche"
"767",321121052083,"Mini arancini di riso"
"768",321151192322,"Bocconcini ricotta e zucchine"
"769",321168052084,"Arancini di riso"
"770",321196192073,"Le Cecine"
"771",3214992,"mazzancolle alla siciliana"
"772",3225727,"vitasia glass noodels"
"773",32315200057,"Lollo caffe"
"774",3231616,"Yogurt intero bianco"
"775",3238882,"Tonno"
"776",32416201612,"Capsule"
"777",324359514033,"Glytactin rtd gusto mocha"
"778",3251331,"Questo non è latte"
"779",32551246066,"Portobello"
"780",325639155045,"Calamari patagonici"
"781",325806121019,"Krug grande cuore gb 750 ml"
"782",3260364,"Salsa Pronta di Datterino Molisano"
"783",3274530726234014,"Ps3"
"784",3277435,"Caffé Borbone cialda compostabile"
"785",328069057668,"Trio Rosette"
"786",3283769,"Tempestine"
"787",328940220112,"Americana Fave"
"788",329101005180,"speck di sauris"
"789",329190088,"Peanut brittle"
"790",3296123,"Caricamento…"
"791",3303559,"Snick snack veggie mi lx"
"792",33053110751,"Hamburger Suino"
"793",3321379,"Birra"
"794",3326695,"Maltitolo in polvere"
"795",3330831,"Pan Carré"
"796",3334676,"Baby potatoes with a lemon and thyme olive oil"
"797",333639052424,"Cappelletti al prosciutto di Parma"
"798",333639071739,"Lasagne all'uovo"
"799",333651052426,"Cappelletti al prosciutto di Parma"
"800",333669152422,"Gran ravioli al brasato"
"801",333669171812,"Ravioli ai gamberi"
"802",334526141825,"Succo melograno biologico"
"803",3348434,"Insalatissime"
"804",3355251,"Crackers con Mais Soffiato e Segale"
"805",3355879,"Orzo solubile"
"806",3356706,"Tarallucci"
"807",3360333,"Mix di erbe e spezie"
"808",336099300609,"NdujaUp"
"809",3362150,"Arringa affumicata"
"810",3362754,"Cornetti albicocca"
"811",3364079,"Belle Buone"
"812",3364376,"Caramelle eucaliptolo"
"813",3365168,"Molinetti"
"814",3365616,"Pesto di pistacchio"
"815",3377034,"Fecola di patate"
"816",3381818,"Datteri di puglia"
"817",3388608,"Farina di grano saraceno"
"818",3393036,"Burro"
"819",3395295,"Zafferano"
"820",341205503911,"Zeolite+"
"821",341205504017,"Gocce di rame"
"822",3424233,"Burger zucchine piselli patate"
"823",3430103,"Grano espanso con gusto alla frutta"
"824",3434802,"Frollini allo togurt"
"825",343669055852,"Filetti di platessa"
"826",3437336,"Non filtrata"
"827",3454152,"Fegato"
"828",3463703,"Protein bar 33℅"
"829",3463871,"Philadelphia"
"830",3465172,"Yogurt magro"
"831",3465733,"Pesto di pomodori secchi"
"832",3478044,"lenticchie rosse"
"833",3483886,"Capperi"
"834",3513866,"Sciroppo arancia"
"835",3517914,"Zuppa toscana"
"836",3527580,"Filetti di sgombro grigliati"
"837",3530696,"Mandorle"
"838",3545393,"Filetti di sardina al naturale"
"839",3545492,"Bevanda di riso"
"840",354635596354,"TORTA VEG AL TOFU CON ZUCCHINE E PISELLI"
"841",354838006506,"medicane"
"842",3550338,"Gocciole"
"843",3560105,"Olio extra vergine di oliva"
"844",3574546,"BRESAOLA AFFETTATA"
"845",3581261,"Fusilli integrali n34"
"846",358314157072,"Funghi Champignons"
"847",3583500,"Salmone norvegese affumicato"
"848",358369057860,"Funghi champignons"
"849",358369157072,"Funghi champignon"
"850",3586563,"Kerakles"
"851",3587874,"Orecchiette"
"852",3593394,"Mielfrutta"
"853",3603956,"Funghi e Tartufi"
"854",360488188004,"Bio Riccioli di Crusca"
"855",3616369,"Natura"
"856",3619039,"Yogurt greco"
"857",3620311,"Ringo bisco cioc"
"858",3631386,"Filetti di acciughe del Mar Cantabrico"
"859",3633130,"Haferflocken fiocchi D'Avena"
"860",3635031,"Recioto della Valpolicella"
"861",3637265,"Carciofi con gambino alla romana"
"862",3648512205,"Barretta croccante di farro"
"863",3648512206,"Snack diet"
"864",3648512214,"Choco snack"
"865",3648512215,"Snack Diet"
"866",3648512217,"Goccioloni cookie diét"
"867",3648512222,"Gallette di Mais"
"868",3648512224,"Riccioli di crusca"
"869",3648512227,"Fette pro"
"870",3648512231,"Biscotri msis con mela e carota"
"871",3648512233,"Crema pro pistacchio"
"872",3652930,"Cashew Drink"
"873",3653661,"Lindt latte"
"874",3656051,"Yogurt"
"875",3660119,"Semi di zucca"
"876",3662052,"Sfizioso pancetta affumicata"
"877",3665307,"Qualitätsbutter"
"878",3665558,"Ciocco magia"
"879",3667392,"danette"
"880",3672860,"Kichererbsen"
"881",3685107,"Cornetto Mignon"
"882",3690535,"acqua mineralr naturale"
"883",3714485,"Pangoccioli"
"884",3718773,"Fette tostate aproteiche"
"885",3719589,"Galletti"
"886",3729250,"Cacao amaro in polvere"
"887",373376044856,"Oro ciok"
"888",3738717,"Green Tea with Honey"
"889",3739335,"La tortina"
"890",3752388,"Latte fresco alta qualità"
"891",3752726,"Sfoglie classiche"
"892",3755655,"Vellutata dolce datterino"
"893",3757383,"Panettone"
"894",3766385,"Pigao"
"895",3778951,"Formula 1nutritional shake mix"
"896",3782718,"Horno o horno"
"897",3785164,"Panettoncino"
"898",378639196181,"Caffè hausbraundt"
"899",37921,"latte corpo"
"900",3795236,"Tonno"
"901",3795293,"Avena Drink Biologica"
"902",3797884,"Buongrano"
"903",3816434,"Ravioli alla carne"
"904",3828793,"ovetti"
"905",382905004155,"Patate al forno"
"906",3832363,"I frutteti di Oswald fichi"
"907",3844746,"Casarecci"
"908",3850176,"Truvia dolcificante della foglia di Stevia"
"909",3865838,"Bevanda alle mandorle"
"910",3873839,"Olio"
"911",3881071,"Grana padano"
"912",388204465,"daflon"
"913",3882715,"Maxi merenda"
"914",3884171,"Salmone"
"915",3896754,"Panna da cucina senza lattosio"
"916",390054000904,"Maionese Cadoro Bio"
"917",3911792,"Cocco"
"918",3915817,"vitamin D3"
"919",3933657,"Pane di Triora"
"920",3938386,"Orange juice"
"921",394545798530,"I deliziosi biscotti artigianali"
"922",395596158977,"Mini tortillas"
"923",397221154125,"Arrosto di tacchino"
"924",397239153691,"Burger di chianina"
"925",397239153882,"Burger di razza piemontese"
"926",397268154430,"Involtini di tacchino"
"927",397269053954,"Superburger"
"928",397269153531,"Kebab di pollo e tacchino"
"929",397269153692,"Burger di razza chianina"
"930",397269153760,"Fantasia di pollo e peperoni"
"931",397269153883,"Burger di razza piemontese"
"932",397269154118,"Pulled Pork"
"933",397290154156,"Burger di bovino e suino con spinaci e formaggio"
"934",3976639,"Latte di mandorla"
"935",3993019,"Pandolce"
"936",400002564881,"Butterbeer"
"937",40086,"mix nuts"
"938",4010784,"Condimento con funghi porcini"
"939",4016922,"Ditali rigati"
"940",4030133,"Pan bauletto"
"941",4039921,"Ragù vegetale"
"942",4040333,"Biscotti"
"943",4044321,"Farina tipo 1"
"944",4051725,"Polpa pomodoro"
"945",4070870,"Cipolline sottolio"
"946",40821164018,"Loader protein pancakes"
"947",408222189,"sarbazwafa"
"948",409521158892,"Frutti Di Bosco BIO"
"949",409566157546,"Burgher di lenticchie, barbabietola rossa e semi di canapa"
"950",409568157353,"Medaglioni di quinoa"
"951",409569057300,"Gran Misto Funghi"
"952",409569057959,"Funghi porcini a fette"
"953",409596057830,"Cotoletta vegetale"
"954",410442440232,"HiPro protein"
"955",4114871,"dolciando choco biscuits"
"956",4131738,"Aglio bianco"
"957",4135456,"Integrale 10'"
"958",4137340,"Parmigiano reggiano oltre 12 mesi"
"959",4140344,"Snack bio cioccolato"
"960",415669158557,"Torta della nonna"
"961",415669158779,"Torta sacher"
"962",416194002124,"Lonza"
"963",41630017,"Antalfebal"
"964",4167822,"Cuor di cereale"
"965",420100038190,"0420100038190"
"966",420269158319,"Cioko-Ciambella"
"967",420269158678,"Ciambella"
"968",420341003827,"prosciutto cotto alta qualità"
"969",420346008735,"Pollo"
"970",421149659308,"argilla verde pronta all'uso"
"971",4212393,"Buon per tutti"
"972",4215158,"Nitro Xtreme"
"973",4231408,"Tonno"
"974",423321002551,"Prosciutto cotto"
"975",4236467,"Rigoli"
"976",424703007034,"Bitto dop"
"977",4251343,"Cereali G con pezzi di cioccolato"
"978",425175004705,"Prosciutto crudo di carpegna"
"979",4252526,"Acqua"
"980",4267713,"Caricamento…"
"981",428550001092,"Prosciutto cotto"
"982",4295884,"Crema di nocciole"
"983",4295952,"Mix di cereali al profumo di curry"
"984",4317807,"contri gran desert"
"985",4321149,"Crema"
"986",4335720,"Bocconcino la mozzarella fior di latte"
"987",4344544,"Cioccolato fondente"
"988",4350019,"Gallette di riso"
"989",4358053,"Yomo Rinforza"
"990",4360342,"Kren Rafano"
"991",4372561,"100% orange bio"
"992",4376378,"Nocciolata senza latte"
"993",4381167,"Patate saporite"
"994",4383369,"Estathe"
"995",4383444,"Peanut cream banana"
"996",4412755,"Fanta"
"997",441939174514,"Bofrost"
"998",441969155446,"Busara di crostacei"
"999",441969155644,"Cuori di filetto di merluzzo alla siciliana"
"1000",441969155729,"Filetti di branzino agli agrumi"
"1001",441969155736,"Zuppa dei Pescatori"
"1002",441969155781,"Code di rana pescatrice oceanica"
"1003",441969174508,"Filetti di orata all'isolana"
"1004",443678713122,"Vermicelli arrostiti"
"1005",4438762,"Hamburger"
"1006",444444000002,"Olive nere"
"1007",4456766,"Filetti di Sgombro"
"1008",446369151180,"Cono panna “gran classico”"
"1009",4465344,"Ribolla Gialla"
"1010",4477739,"Fagioli cannellini"
"1011",448339153378,"Cremosa zucca e carote con orzo"
"1012",448339153385,"Cremosa di verdure con farro"
"1013",448339153392,"Zuppa rustica"
"1014",448339171631,"Ristosalad cereali e pollo"
"1015",448339171884,"Minestrone primavera"
"1016",448390054379,"Paella"
"1017",448390153010,"Spaghetti cacio e pepe"
"1018",448390153263,"Spaghetti all’Amatriciana"
"1019",4484370,"Pan bauletto"
"1020",4490845,"Tostada petit"
"1021",449866155491,"SUSHI"
"1022",449869155498,"Sushi"
"1023",449944764850,"Vellutata di porri e patate"
"1024",4505099,"Bakterienkulturen"
"1025",450992001552,"Pipas"
"1026",4513650,"Yogrekp"
"1027",4521129,"knorr"
"1028",4523369,"Salmone"
"1029",4534181,"Smoothie mela lime e kiwi"
"1030",4535609,"Bontà capra"
"1031",4536333,"Estathè infusion mix"
"1032",454369155466,"Vongole dell adriatico"
"1033",4559481,"Yogurt"
"1034",4566656,"Chocolat"
"1035",4572770,"Pan di segale"
"1036",4575672,"Alesto"
"1037",4576834,"Aceto di Mele"
"1038",457739070017,"Mozzarella di bufala campana DOP"
"1039",457739070024,"Treccia di mozzarella"
"1040",457739070031,"Burrata di bufala"
"1041",457739070185,"Mozzarella di bufala campana DOP"
"1042",457739070291,"Burrata di bufala affumicata"
"1043",457739070307,"Mozzarelle"
"1044",457739070727,"Bocconcini di burrata di bufala"
"1045",457739465554,"Mozzarella di bufala campana dop"
"1046",457796070012,"Mozzarella di bufala campana DOP"
"1047",457796070302,"Mozzarella di bufala campana dop"
"1048",4578710,"Oreo"
"1049",4592507,"Lenticchie verdi Minor Bio"
"1050",460640956080,"castagne morbide"
"1051",4607410,"Chips di mela"
"1052",461768157731,"Bietoline tricolore"
"1053",461769052523,"Vellutata di legumi 5 cereali"
"1054",462239054177,"Ristopiatti tagliatelle al ragù alla bolognese"
"1055",462239054290,"Pappardelle ai funghi"
"1056",462239090861,"Lasagne vegetariane"
"1057",462239152736,"lasagne taleggio e zafferano"
"1058",462239153115,"Ristopiatti speck e zafferano"
"1059",462239192732,"Risotto radicchio e taleggio"
"1060",462290054109,"Canelones con espinacas"
"1061",462290090923,"Lasagne alla bolognese"
"1062",462290152850,"Lasagna primavera"
"1063",462296090927,"Yogurt della Valtellina"
"1064",463339071378,"Le più fette"
"1065",464239070393,"Uova"
"1066",464939054198,"Tartare di scottona"
"1067",464939154164,"Bpolpettone di vitello con verdure"
"1068",464969154080,"Stinchi di maiale"
"1069",464970153973,"Rollata di coppa"
"1070",466439070500,"spaghetti"
"1071",466439070524,"Elicopenna"
"1072",466869155679,"Filetti di merluzzo croccanti"
"1073",466969178103,"Le divine - Mascarpone e Caffè"
"1074",467039071393,"Taralli schiacciati classici"
"1075",467239172111,"Ripoenozzi"
"1076",467269171719,"Girofocaccia"
"1077",467269171795,"Intreccio di pane"
"1078",467269178060,"Pansoffio"
"1079",4675826,"Aktiv Flakes"
"1080",467839070657,"Ovetti assortiti"
"1081",467839070879,"Cioko coffee"
"1082",468439192206,"Pasta e ceci Bofrost"
"1083",468469052167,"Pasta e fagioli"
"1084",468469052587,"Zuppa di farro"
"1085",468469052853,"Zuppa pronta di legumie cereali"
"1086",468469057247,"Cipolline borettane grigliate"
"1087",468469091951,"Orzotta alla zucca"
"1088",468469157107,"Piatto mediterraneo"
"1089",468469157770,"tris di fagioli"
"1090",468469158401,"Caponata"
"1091",468469171844,"paella mucho veggie"
"1092",468469173503,"Fajitas di pollo"
"1093",468469191859,"Morbidissina di zucchine"
"1094",4685531,"Cozze cotte al pomodoro"
"1095",4685661,"Biscottino granulato"
"1096",468690574605,"Peperoni grigliati"
"1097",468868155919,"Mini bastoncini di merluzzo"
"1098",469939071619,"Burro"
"1099",4703068,"Fantasia di Funghi"
"1100",47119,"Muesli alla frutta"
"1101",47120,"Muesli alla frutta BIOLOGICO"
"1102",4714712,"salsa di pomodoro ciliegino"
"1103",472969154740,"Tasche merluzzo d'Alaska Agli Spinaci"
"1104",4735366,"Bio maionese"
"1105",473639053905,"Sfogliatine radicchio e brie"
"1106",473669171914,"Erbazzone"
"1107",473669171969,"Sfogliata ai carciofi"
"1108",4739005,"Acqua frizzante"
"1109",4739944,"Cipolle Borrtanein agrodolce"
"1110",4746744,"Gran Merenda"
"1111",475350079400,"snack con legumi"
"1112",4754800,"pipe rigate"
"1113",4755753,"Maionese"
"1114",4758075,"Pro High protein"
"1115",4765947,"Frollino cacao con gocce di cioccolato"
"1116",4767756,"L'espresso napoletano"
"1117",477644455,"nexium"
"1118",4777885,"patatine classiche"
"1119",4789659,"fonti di San Leonardo"
"1120",4803805,"Loacker Lampone Yogurt "
"1121",4833659,"Pipas"
"1122",4859789,"D-DRINK"
"1123",4870647,"Cento"
"1124",4881643,"Oro Ciok soft"
"1125",488591002236,"Fresón de Palos"
"1126",488813018168,"Cornetti gusto formaggio"
"1127",488813072153,"Farfalle"
"1128",488813077721,"Formaggio Dolce a pasta filata senza lattosio"
"1129",4889793,"Kefir"
"1130",4893356,"Mirtillo nero selvatico"
"1131",4897361,"VitaGì"
"1132",4898078,"Riso su Riso cracker"
"1133",4898290,"Excellence"
"1134",4904595,"Birra bionda"
"1135",4905707,"Friarielli"
"1136",490710001754,"Farina di segale macinata a pietra"
"1137",4907817,"Fanta Grape"
"1138",4911045,"Composta Albicocca"
"1139",611269371963,"Organics"
"1140",6117845,"grattugiato fresco"
"1141",611851929855,"Te alla pesca"
"1142",6119157,"bialetti caffe"
"1143",612511047070,"Sauce chocolat"
"1144",612511191902,"Thè Chai"
"1145",613008765705,"AriZona raspberry"
"1146",613008797232,"Green Tea"
"1147",6134648,"Salsa di soia"
"1148",614299774803,"Water"
"1149",6146827,"Filetto di Speck"
"1150",615357122437,"Green tea earl grey"
"1151",615357122444,"Green Tea with Jasmine"
"1152",615357122451,"Green tea with lemon"
"1153",6352196,"Frumento semi integrali con semi di lino"
"1154",635292340109,"pasta di pistacchio"
"1155",6353551,"Nutritional shake mix"
"1156",644812044878,"Krumiri"
"1157",645760041742,"Lenticchie verdi piccole"
"1158",645760065229,"Fusilli lenticchie rosse"
"1159",645760158853,"Biscotto cioccolato ed olio extravergine di oliva"
"1160",645760169194,"Cocco e lime"
"1161",645760177656,"Cioccolata fondente"
"1162",645760182094,"WAFFY COCCO"
"1163",645760210735,"Q-Whey"
"1164",645760220338,"Crema fondente con grue di cacao"
"1165",645760233284,"Lenticchie rosse decorticate"
"1166",645760245539,"Oatmeal"
"1167",645760271835,"Crema alla nocciola"
"1168",645760288017,"Lenticchie"
"1169",645760310336,"Lenticchie rosse"
"1170",645760339290,"Amaretto Flavor"
"1171",645760339375,"ProShock protein bar cookie & cream"
"1172",645760369167,"Aroma a cocco dietetico"
"1173",645760421711,"Miele di acacia"
"1174",645760451770,"Waffy protein"
"1175",645760452357,"Piselli secchi decorticati"
"1176",645760473871,"Biscotti a basso indice glicemico"
"1177",645760476247,"Extra virgin spray"
"1178",645760522616,"Penne ceci"
"1179",645760525464,"ProShock"
"1180",645760548838,"Lenticchie nere"
